97+0i -1.39888709529441+0i 1.17380629828197+0.0343906953184505i 0.168032561514911+-0.00622548917165972i -0.413760471914075+0i
98+0i -1.40819083152203+0i 1.17511913980734+0.0321991662853196i 0.169388350844086+-0.0081098087015591i -0.417399885714084+0i
99+0i -1.41614071857264+0i 1.17627887860107+0.0292373565493227i 0.170627895075966+-0.0106906395974538i -0.420617171703256+0i
100+0i -1.42248674156225+0i 1.17724737201246+0.025637920176235i 0.171679275274427+-0.0138412060417215i -0.423290697391926+0i
101+0i -1.42657640869211+0i 1.17792779490005+0.0216042546321613i 0.172406054142832+-0.0173867178094676i -0.425135321690092+0i
102+0i -1.42807036229792+0i 1.17826617120728+0.0173242540810087i 0.172711206697135+-0.0211708002800814i -0.425991730922848+0i
103+0i -1.42705133644447+0i 1.17826226676727+0.0130023062835025i 0.172568419322541+-0.0250006952395335i -0.425861060172654+0i
104+0i -1.42346288523087+0i 1.17790270726062+0.00877397688530917i 0.1719403593097+-0.0287596782935326i -0.424701592398951+0i
105+0i -1.41774679522294+0i 1.17723893868412+0.00479645286192393i 0.170848732190094+-0.0323019025009239i -0.422659368517864+0i
106+0i -1.40990140147908+0i 1.17626936565436+0.00112864584942618i 0.169289456933926+-0.0355762220425455i -0.41974054946024+0i
107+0i -1.4004399850182+0i 1.17505477093876+-0.00213904411409273i 0.167298888367215+-0.0384922102870498i -0.416130608259524+0i
108+0i -1.38965002616921+0i 1.17363437665962+-0.00499311293490876i 0.164932150634318+-0.0410278245968685i -0.411952304723141+0i
109+0i -1.37783441138955+0i 1.17205018278299+-0.0074813572743814i 0.162243572769134+-0.0432269425551251i -0.407338444718009+0i
110+0i -1.36545237761819+0i 1.17036745182899+-0.00968256180503848i 0.159308640290208+-0.0451517985140029i -0.402479641465627+0i
111+0i -1.35273591403064+0i 1.16861994947121+-0.0116380042349262i 0.15618077405079+-0.0468403119606291i -0.397479028927052+0i
112+0i -1.33961258448653+0i 1.1668018195178+-0.01346205659224i 0.152883477565023+-0.0484007664773419i -0.392341682808695+0i
113+0i -1.32622934024815+0i 1.16493696671139+-0.0152142382560229i 0.149470027316725+-0.0498903521426901i -0.387138745866199+0i
114+0i -1.31263654732514+0i 1.16303696006958+-0.0169779414627697i 0.145975406857382+-0.0513785091456516i -0.381911830869664+0i
115+0i -1.29905444020757+0i 1.16113410873514+-0.0187818584814038i 0.142464412883678+-0.052893588007564i -0.376741979393318+0i
116+0i -1.28518215176471+0i 1.15919405157839+-0.0206504210579542i 0.138927496717679+-0.0544661243017097i -0.371539544839125+0i
117+0i -1.27116943677812+0i 1.15723952226355+-0.0225887644032829i 0.135421691477762+-0.0561049259647652i -0.366356075458443+0i
118+0i -1.25685712405173+0i 1.15525267254726+-0.0245654863413549i 0.131956277248262+-0.0577794504682641i -0.361138316099496+0i
119+0i -1.24223095061322+0i 1.15323412918018+-0.0265702762238557i 0.128553837369895+-0.0594842236560437i -0.355875037444018+0i
120+0i -1.22734802645198+0i 1.15119346108063+-0.0285530818412227i 0.125255138538853+-0.0611773221342829i -0.350586604497467+0i
121+0i -1.21210325430897+0i 1.14911764410802+-0.0304527541725556i 0.122074877395082+-0.0628007407630996i -0.345237079945781+0i
122+0i -1.19646534910721+0i 1.14700403405672+-0.032223964476565i 0.119016974074153+-0.0643165412188535i -0.339810457735914+0i
123+0i -1.18071954596585+0i 1.14488934580896+-0.033829082819799i 0.116138136453924+-0.0656840065761213i -0.334393920687339+0i
124+0i -1.16477637266484+0i 1.14276171720427+-0.0352567373417515i 0.113448141631782+-0.0668907868299896i -0.328962827817589+0i
125+0i -1.14879398238204+0i 1.14064166716985+-0.0364952820316498i 0.110962592059166+-0.0679112179421444i -0.323571339981944+0i
126+0i -1.13302193371259+0i 1.1385591064151+-0.037520958723688i 0.108709341565998+-0.0687267275649122i -0.318298425428973+0i
127+0i -1.11752583838376+0i 1.13652199382116+-0.0383496296538608i 0.106684702955804+-0.0693402949890462i -0.31316880545097+0i
128+0i -1.10255462904094+0i 1.13455994036141+-0.038972131438371i 0.104899571746096+-0.0697416033634944i -0.308262337194416+0i
129+0i -1.08807373629716+0i 1.13266668779661+-0.0394426942729821i 0.103331074465164+-0.0699850678397632i -0.303563917266672+0i
130+0i -1.07430187591184+0i 1.13087134477075+-0.0397711755685505i 0.101965304026321+-0.0700812387298584i -0.299150176876725+0i
131+0i -1.06114738625411+0i 1.12915963332951+-0.0399781226041045i 0.100747062662881+-0.0700540572928137i -0.29497490471443+0i
132+0i -1.04854278842502+0i 1.12752236146397+-0.0400470918847512i 0.0996259671663733+-0.0699081482269921i -0.291008106618489+0i
133+0i -1.03648116871179+0i 1.12595829635843+-0.039981801081718i 0.0985382822866091+-0.0696549041294804i -0.287230366676552+0i
134+0i -1.02486873309122+0i 1.12445620681455+-0.039791754653148i 0.0974259493193382+-0.0693093765259872i -0.283605347101967+0i
135+0i -1.01361200204673+0i 1.12300402030008+-0.0394444244565478i 0.0962401926834327+-0.0688564580224241i -0.280088699812177+0i
136+0i -1.00230143930963+0i 1.12154972353762+-0.0389170823460834i 0.094883356055951+-0.0682797513442107i -0.276531605350897+0i
137+0i -0.990929339519177+0i 1.12009367034491+-0.0381996414079846i 0.0933285710547729+-0.0675690410505901i -0.272925284416686+0i
138+0i -0.979431576135335+0i 1.11862839420614+-0.0372902467497575i 0.0915576872347539+-0.0667140018981588i -0.269246392167341+0i
139+0i -0.967541804584024+0i 1.11712012273223+-0.036178183923093i 0.089540181185956+-0.0657020623535595i -0.265404942192451+0i
140+0i -0.95536406767477+0i 1.11558307752284+-0.0348643717670672i 0.0872870673091192+-0.0645083627371215i -0.261431585774064+0i
141+0i -0.942831859899082+0i 1.11400794688061+-0.0333862766240978i 0.0848315238280759+-0.0631518052450575i -0.257312321797842+0i
142+0i -0.930045504634298+0i 1.11240693212166+-0.0317981386052584i 0.0822295013136299+-0.0616492454880728i -0.253089195794823+0i
143+0i -0.917180760709483+0i 1.11080143069635+-0.0301480482596169i 0.0795447506141479+-0.0600105330399738i -0.248825525766232+0i
144+0i -0.904258051687693+0i 1.1091915932182+-0.0285235032112564i 0.076836207509808+-0.0582910296912164i -0.244537880274239+0i
145+0i -0.891554886881577+0i 1.10761062795308+-0.0269892321514025i 0.0742049458041371+-0.0565231168586679i -0.240324930178965+0i
146+0i -0.879284681494702+0i 1.1060833755587+-0.0256478959911805i 0.0717335357953069+-0.0547739729257424i -0.23626501817682+0i
147+0i -0.867615965400303+0i 1.10462898181451+-0.0245818739184891i 0.0695002953827949+-0.053111112445666i -0.232423067297526+0i
148+0i -0.856803397451094+0i 1.10327819353188+-0.0238277408994995i 0.0675728385046119+-0.0515671761388455i -0.228880488196616+0i
149+0i -0.846990198522166+0i 1.10204719148328+-0.0234399995182019i 0.0659945303321198+-0.0501987171278763i -0.225682236247462+0i
150+0i -0.838306075276724+0i 1.10095191014465+-0.023429664901404i 0.0648076298714906+-0.0490400883069261i -0.22287228108753+0i
151+0i -0.830725753427472+0i 1.09998774916081+-0.0238077150324729i 0.0640047469577397+-0.0481354973101697i -0.220440572287859+0i
152+0i -0.824239422688804+0i 1.09915464370935+-0.0245119724918822i 0.0635622838164466+-0.0474664126356282i -0.218373722597808+0i
153+0i -0.818909431797126+0i 1.0984615347016+-0.0255022285079258i 0.0634586174953638+-0.0470473683884002i -0.216690504838872+0i
154+0i -0.814572111610218+0i 1.09788911902813+-0.02670127598295i 0.0636302854943582+-0.0468679331592671i -0.215330576816551+0i
155+0i -0.811109835574116+0i 1.09742465006372+-0.0280231170234289i 0.0640146693883684+-0.0468955064765404i -0.214250644825777+0i
156+0i -0.808348219746485+0i 1.09704807524947+-0.0293698569986894i 0.064522291133304+-0.0470991505329895i -0.213387274189267+0i
157+0i -0.806009968568502+0i 1.09672665986035+-0.0306525560217459i 0.0650718521069408+-0.0474444258338825i -0.212653341793971+0i
158+0i -0.803988727663959+0i 1.09644827581338+-0.0318019178146585i 0.0655903809794374+-0.0479032391511773i -0.212011619980954+0i
159+0i -0.802058116747457+0i 1.09618624007901+-0.0327398874528896i 0.0660023674450301+-0.0484374744220159i -0.211389742144053+0i
160+0i -0.799980566154701+0i 1.09591153843369+-0.0334248634532063i 0.0662406118860409+-0.0490303052702762i -0.210715022841672+0i
161+0i -0.79752743730971+0i 1.09559607545688+-0.0338182871220756i 0.0662436304141374+-0.0496495013514231i -0.209917900699827+0i
162+0i -0.794600857182358+0i 1.09522704769957+-0.0339356457279321i 0.0659918391695355+-0.050301021148699i -0.208972391232401+0i
163+0i -0.791282788973566+0i 1.0948153426191+-0.0337887365547402i 0.0654925531782208+-0.0509732272321048i -0.207908824094365+0i
164+0i -0.787368826441631+0i 1.09433388847816+-0.03340907715477i 0.0647425211876043+-0.0516647924243619i -0.206671157078726+0i
165+0i -0.782948032415401+0i 1.09379306684359+-0.0328435547919162i 0.0637728822998031+-0.0523778794207823i -0.205289788451206+0i
166+0i -0.778054329933679+0i 1.09319652743483+-0.0321198995272961i 0.0626299351808937+-0.0530881894916832i -0.203779020817431+0i
167+0i -0.772756534137048+0i 1.092551559457+-0.0312970790960393i 0.0613639393089295+-0.053791230140409i -0.202161143701601+0i
168+0i -0.767264934781944+0i 1.09188349971184+-0.0304301927876096i 0.0600471878536667+-0.0544730564289027i -0.200503369805151+0i
169+0i -0.761737590690096+0i 1.09121189458039+-0.029542937442631i 0.0587461531298296+-0.0551110242956845i -0.19885255270608+0i
170+0i -0.756342173238955+0i 1.09055683357002+-0.0286731623451602i 0.0575242068979439+-0.0556750102952809i -0.197257391545303+0i
171+0i -0.751279455590598+0i 1.08994354699115+-0.0278181208817738i 0.0564464673219064+-0.0561108993670895i -0.195773402637788+0i
172+0i -0.746722956150454+0i 1.0893935540985+-0.0269857633639157i 0.0555589202839838+-0.056375527980975i -0.194445671910193+0i
173+0i -0.742949895147619+0i 1.08894112591702+-0.0261811689715453i 0.0549141325091992+-0.056437745783348i -0.193352742234487+0i
174+0i -0.740117022802682+0i 1.0886065922733+-0.0253836390653318i 0.0545370020202977+-0.0562448757849618i -0.192531420995367+0i
175+0i -0.738386520404418+0i 1.08841061302378+-0.0245853962823343i 0.0544517449165054+-0.0557675808337509i -0.19202568575959+0i
176+0i -0.73780441573584+0i 1.08835916320018+-0.0237598785294386i 0.0546531498639569+-0.0549811579669888i -0.191842621022536+0i
177+0i -0.738356497852807+0i 1.08845046761833+-0.0229005153563213i 0.0551357653711423+-0.0538834294143181i -0.19197655778642+0i
178+0i -0.740019782193334+0i 1.0886817316767+-0.0220122074314539i 0.0558621279636253+-0.0525009139111187i -0.192418760075524+0i
179+0i -0.742594768108034+0i 1.08902770173369+-0.0211028537878719i 0.0567908441551881+-0.0508685951398441i -0.193110757532408+0i
180+0i -0.745699494584878+0i 1.08944010014073+-0.0201615806517507i 0.0578392275725467+-0.0490330068828967i -0.193945272660356+0i
181+0i -0.749169291561437+0i 1.08989806308249+-0.0192197202590245i 0.0589578798269183+-0.0470656082049947i -0.194875645059907+0i
182+0i -0.752656415761756+0i 1.09035753318247+-0.0183031561472904i 0.0600839936379285+-0.0450554951017634i -0.195807366303472+0i
183+0i -0.755715817157547+0i 1.0907622789901+-0.0174360456768127i 0.0611264696802418+-0.043078515757212i -0.196614885000549+0i
184+0i -0.75806125633801+0i 1.09107610563707+-0.0166416699390595i 0.0620252830968187+-0.0412234622058304i -0.197221158229085+0i
185+0i -0.759347217488058+0i 1.09125519968129+-0.0159425880068513i 0.0627123242253457+-0.0395559629127763i -0.197529336440396+0i
186+0i -0.759312789100381+0i 1.09126692121319+-0.0153419065764012i 0.0631326767991554+-0.0381223092080737i -0.197465567176293+0i
187+0i -0.757909621432627+0i 1.09110502166467+-0.0148530131370775i 0.063279576655521+-0.0369660272860073i -0.197021675599832+0i
188+0i -0.755071391332649+0i 1.09076132382505+-0.0144644557822397i 0.0631304705132958+-0.0360966438664991i -0.196176502547199+0i
189+0i -0.750821534182971+0i 1.09023862897029+-0.0141716346479158i 0.0626959068275934+-0.0355073222165556i -0.194937032605404+0i
190+0i -0.745326423277161+0i 1.0895583832468+-0.0139522775319707i 0.0620067175145994+-0.0351669467206405i -0.193349076578662+0i
191+0i -0.738928657276765+0i 1.08876387535283+-0.0137716433570411i 0.0611174221176468+-0.0350197842058289i -0.191507380959088+0i
192+0i -0.731916981534839+0i 1.08789151562111+-0.0136136604070544i 0.0600872770129013+-0.0350093919333519i -0.189492109418085+0i
193+0i -0.724754971629981+0i 1.08699956961158+-0.0134546373961967i 0.059001939790243+-0.0350733657809513i -0.187434764186215+0i
194+0i -0.717737819944189+0i 1.08612516303005+-0.013273769274052i 0.0579379336277939+-0.0351503364429628i -0.185418250220976+0i
195+0i -0.711224248431016+0i 1.08531342202275+-0.0130515958399969i 0.0569651778571997+-0.0351797430598187i -0.183542506204086+0i
196+0i -0.705457035838777+0i 1.08459490630642+-0.0127806106420355i 0.0561518794264895+-0.035110476059479i -0.181876605861779+0i
197+0i -0.700600699850186+0i 1.08399003828072+-0.0124651627342424i 0.0555484044940644+-0.0349265420077163i -0.180469310900183+0i
198+0i -0.696722081247694+0i 1.0835073049517+-0.0121005989172731i 0.0551864459783802+-0.0345993685982499i -0.179339772865967+0i
199+0i -0.693809187614388+0i 1.08314514121033+-0.0116970327278775i 0.055073313045967+-0.0341401931387215i -0.178485837676246+0i
200+0i -0.691714355169221+0i 1.08288502859129+-0.0112688431156914i 0.0551973240685377+-0.0335741415129835i -0.177868202472908+0i
201+0i -0.690202457338403+0i 1.08269747109205+-0.0108277262916807i 0.0555257471445742+-0.0329274464824731i -0.177421330790287+0i
202+0i -0.689064654936492+0i 1.08255641946934+-0.0103881150570691i 0.0560093975725477+-0.0322391953564282i -0.177086399358767+0i
203+0i -0.688031392362747+0i 1.08242836551837+-0.00994886751433116i 0.0565892018474482+-0.031544879502043i -0.176787006113714+0i
204+0i -0.686918304673002+0i 1.08229017351446+-0.00952405526973319i 0.0572058671839494+-0.0308906973042036i -0.176470867450211+0i
205+0i -0.68551657395548+0i 1.08211574463554+-0.00911564348034356i 0.0577963110347855+-0.0303113580773331i -0.176078138929106+0i
206+0i -0.683703808534183+0i 1.08189005705315+-0.00871125486115388i 0.0583133930263197+-0.0298313823464153i -0.175572885065052+0i
207+0i -0.681498637098947+0i 1.08161566103651+-0.00830987930410442i 0.0587236651668975+-0.029467495324222i -0.174958470570609+0i
208+0i -0.678944448306226+0i 1.08129811056916+-0.00789238689857468i 0.0589990116076688+-0.0292142680050495i -0.174243856415917+0i
209+0i -0.676202556340995+0i 1.08095759459415+-0.00744496898524747i 0.059143287981023+-0.0290669029041095i -0.173473785799284+0i
210+0i -0.673435779190367+0i 1.08061439597756+-0.00695359084309725i 0.0591672389342793+-0.0290056494345843i -0.172692563559442+0i
211+0i -0.670846019334048+0i 1.08029367018383+-0.0064021639300133i 0.0591009905112984+-0.0289999420393717i -0.171956442059198+0i
212+0i -0.668674988517013+0i 1.08002552672862+-0.00578595741690277i 0.0589831614226006+-0.0290265674055961i -0.171333601494146+0i
213+0i -0.667066380047442+0i 1.07982755631912+-0.00510269973412745i 0.0588570181973267+-0.0290496699146972i -0.170864913700298+0i
214+0i -0.666263717210203+0i 1.07973014957778+-0.00435690115845302i 0.0587653752789752+-0.029048269450008i -0.170619980138512+0i
215+0i -0.666229896101876+0i 1.07972819347761+-0.00354715294708337i 0.0587438954591337+-0.0289895044039275i -0.170589868021312+0i
216+0i -0.667012016781778+0i 1.07982739853859+-0.002687641850168i 0.0588165194122056+-0.028863611860552i -0.170788523448932+0i
217+0i -0.668528877896135+0i 1.08001753205126+-0.00178395667049643i 0.0590027201393021+-0.0286551318063654i -0.171195423196318+0i
218+0i -0.670670256570985+0i 1.08028459274947+-0.000855225861873722i 0.0593065904785666+-0.0283652890531362i -0.171780814975958+0i
